"Run","Run ID","metric","step","timestamp","value"
"bert_seed_1_2025-21-12_20:12:00","f97d6747031548e18f2a735fe23ea10b","train_loss","1","1766359577872","1.7511223554611206"
"bert_seed_1_2025-21-12_20:12:00","f97d6747031548e18f2a735fe23ea10b","train_loss","2","1766359577980","1.3408682346343994"
"bert_seed_1_2025-21-12_20:12:00","f97d6747031548e18f2a735fe23ea10b","train_loss","3","1766359578078","0.833068311214447"
"bert_seed_1_2025-21-12_20:12:00","f97d6747031548e18f2a735fe23ea10b","train_loss","4","1766359578189","0.5757836103439331"
"bert_seed_1_2025-21-12_20:12:00","f97d6747031548e18f2a735fe23ea10b","train_loss","5","1766359578291","0.4180775582790375"
"bert_seed_1_2025-21-12_20:12:00","f97d6747031548e18f2a735fe23ea10b","train_loss","6","1766359578399","0.31915637850761414"
"bert_seed_1_2025-21-12_20:12:00","f97d6747031548e18f2a735fe23ea10b","train_loss","7","1766359578491","0.25524574518203735"
"bert_seed_1_2025-21-12_20:12:00","f97d6747031548e18f2a735fe23ea10b","train_loss","8","1766359578586","0.22536781430244446"
